time,conc
20148,-0.98
20149,-0.98
20150,-0.98
20151,-0.98
20152,-0.98
20153,-0.97
20154,-0.97
20155,-0.96
20156,-0.96
20157,-0.95
20158,-0.95
20159,-0.94
20160,-0.93
20161,-0.93
20162,-0.91
20163,-0.9
20164,-0.89
20165,-0.88
20166,-0.86
20167,-0.86
20168,-0.84
20169,-0.83
20170,-0.81
20171,-0.8
20172,-0.77
20173,-0.75
20174,-0.72
20175,-0.71
20176,-0.69
20177,-0.67
20178,-0.66
20179,-0.65
20180,-0.63
20181,-0.61
20182,-0.59
20183,-0.57
20184,-0.54
20185,-0.52
20186,-0.49
20187,-0.46
20188,-0.43
20189,-0.41
20190,-0.38
20191,-0.36
20192,-0.33
20193,-0.31
20194,-0.28
20195,-0.26
20196,-0.23
20197,-0.19
20198,-0.16
20199,-0.14
20200,-0.1
20201,-0.08
20202,-0.06
20203,-0.04
20204,0
20205,0.02
20206,0.05
20207,0.06
20208,0.1
20209,0.12
20210,0.15
20211,0.17
20212,0.2
20213,0.22
20214,0.25
20215,0.27
20216,0.29
20217,0.31
20218,0.33
20219,0.35
20220,0.38
20221,0.39
20222,0.42
20223,0.44
20224,0.46
20225,0.48
20226,0.51
20227,0.53
20228,0.56
20229,0.58
20230,0.6
20231,0.61
20232,0.63
20233,0.63
20234,0.65
20235,0.66
20236,0.67
20237,0.68
20238,0.7
20239,0.72
20240,0.73
20241,0.75
20242,0.77
20243,0.78
20244,0.79
20245,0.81
20246,0.83
20247,0.84
20248,0.86
20249,0.88
20250,0.89
20251,0.9
20252,0.92
20253,0.92
20254,0.93
20255,0.94
20256,0.95
20257,0.96
20258,0.97
20259,0.98
20260,0.99
20261,1
20262,1.02
20263,1.03
20264,1.04
20265,1.05
20266,1.07
20267,1.08
20268,1.08
20269,1.09
20270,1.09
20271,1.1
20272,1.1
20273,1.11
20274,1.12
20275,1.13
20276,1.15
20277,1.16
20278,1.17
20279,1.18
20280,1.19
20281,1.19
20282,1.21
20283,1.22
20284,1.23
20285,1.23
20286,1.24
20287,1.25
20288,1.25
20289,1.26
20290,1.27
20291,1.27
20292,1.28
20293,1.29
20294,1.3
20295,1.3
20296,1.31
20297,1.31
20298,1.31
20299,1.32
20300,1.32
20301,1.33
20302,1.33
20303,1.33
20304,1.34
20305,1.34
20306,1.34
20307,1.34
20308,1.35
20309,1.35
20310,1.36
20311,1.36
20312,1.36
20313,1.36
20314,1.36
20315,1.36
20316,1.36
20317,1.36
20318,1.36
20319,1.36
20320,1.36
20321,1.36
20322,1.36
20323,1.36
20324,1.36
20325,1.36
20326,1.36
20327,1.36
20328,1.35
20329,1.35
20330,1.34
20331,1.34
20332,1.33
20333,1.33
20334,1.32
20335,1.32
20336,1.31
20337,1.31
20338,1.31
20339,1.31
20340,1.31
20341,1.3
20342,1.3
20343,1.29
20344,1.29
20345,1.28
20346,1.28
20347,1.28
20348,1.27
20349,1.27
20350,1.26
20351,1.26
20352,1.26
20353,1.25
20354,1.24
20355,1.24
20356,1.23
20357,1.22
20358,1.21
20359,1.2
20360,1.19
20361,1.18
20362,1.17
20363,1.17
20364,1.16
20365,1.15
20366,1.14
20367,1.13
20368,1.13
20369,1.12
20370,1.11
20371,1.1
20372,1.09
20373,1.08
20374,1.07
20375,1.06
20376,1.05
20377,1.05
20378,1.04
20379,1.03
20380,1.02
20381,1.01
20382,1
20383,0.99
20384,0.97
20385,0.96
20386,0.95
20387,0.94
20388,0.93
20389,0.92
20390,0.91
20391,0.9
20392,0.89
20393,0.88
20394,0.87
20395,0.86
20396,0.85
20397,0.84
20398,0.82
20399,0.81
20400,0.8
20401,0.79
20402,0.77
20403,0.77
20404,0.75
20405,0.74
20406,0.73
20407,0.72
20408,0.71
20409,0.7
20410,0.68
20411,0.67
20412,0.66
20413,0.65
20414,0.64
20415,0.63
20416,0.63
20417,0.63
20418,0.62
20419,0.62
20420,0.61
20421,0.6
20422,0.59
20423,0.58
20424,0.56
20425,0.55
20426,0.53
20427,0.52
20428,0.51
20429,0.5
20430,0.49
20431,0.48
20432,0.46
20433,0.45
20434,0.44
20435,0.43
20436,0.41
20437,0.4
20438,0.39
20439,0.39
20440,0.38
20441,0.37
20442,0.36
20443,0.35
20444,0.34
20445,0.33
20446,0.31
20447,0.3
20448,0.29
20449,0.28
20450,0.26
20451,0.25
20452,0.24
20453,0.23
20454,0.22
20455,0.21
20456,0.2
20457,0.19
20458,0.18
20459,0.18
20460,0.17
20461,0.17
20462,0.16
20463,0.15
20464,0.14
20465,0.13
20466,0.12
20467,0.11
20468,0.09
20469,0.08
20470,0.06
20471,0.05
20472,0.04
20473,0.03
20474,0.02
20475,0.01
20476,0.01
20477,0
20478,0
20479,-0.01
20480,-0.02
20481,-0.02
20482,-0.03
20483,-0.04
20484,-0.06
20485,-0.07
20486,-0.08
20487,-0.09
20488,-0.1
20489,-0.1
20490,-0.11
20491,-0.12
20492,-0.12
20493,-0.13
20494,-0.14
20495,-0.14
20496,-0.16
20497,-0.17
20498,-0.18
20499,-0.19
20500,-0.2
20501,-0.21
20502,-0.22
20503,-0.23
20504,-0.24
20505,-0.25
20506,-0.26
20507,-0.27
20508,-0.28
20509,-0.29
20510,-0.29
20511,-0.3
20512,-0.3
20513,-0.3
20514,-0.31
20515,-0.31
20516,-0.32
20517,-0.33
20518,-0.34
20519,-0.34
20520,-0.35
20521,-0.36
20522,-0.36
20523,-0.37
20524,-0.37
20525,-0.38
20526,-0.38
20527,-0.39
20528,-0.4
20529,-0.41
20530,-0.42
20531,-0.43
20532,-0.44
20533,-0.44
20534,-0.45
20535,-0.46
20536,-0.47
20537,-0.47
20538,-0.48
20539,-0.49
20540,-0.5
20541,-0.51
20542,-0.51
20543,-0.52
20544,-0.52
20545,-0.52
20546,-0.53
20547,-0.53
20548,-0.54
20549,-0.55
20550,-0.56
20551,-0.57
20552,-0.58
20553,-0.58
20554,-0.59
20555,-0.59
20556,-0.6
20557,-0.6
20558,-0.61
20559,-0.61
20560,-0.62
20561,-0.62
20562,-0.62
20563,-0.62
20564,-0.62
20565,-0.62
20566,-0.63
20567,-0.63
20568,-0.64
20569,-0.65
20570,-0.66
20571,-0.66
20572,-0.67
20573,-0.67
20574,-0.68
20575,-0.68
20576,-0.69
20577,-0.7
20578,-0.7
20579,-0.7
20580,-0.71
20581,-0.71
20582,-0.71
20583,-0.72
20584,-0.72
20585,-0.73
20586,-0.73
20587,-0.74
20588,-0.74
20589,-0.74
20590,-0.74
20591,-0.75
20592,-0.75
20593,-0.76
20594,-0.77
20595,-0.77
20596,-0.77
20597,-0.77
20598,-0.77
20599,-0.77
20600,-0.77
20601,-0.77
20602,-0.77
20603,-0.78
20604,-0.78
20605,-0.79
20606,-0.79
20607,-0.8
20608,-0.8
20609,-0.81
20610,-0.81
20611,-0.81
20612,-0.81
20613,-0.82
20614,-0.82
20615,-0.82
20616,-0.82
20617,-0.82
20618,-0.83
20619,-0.83
20620,-0.83
20621,-0.83
20622,-0.84
20623,-0.84
20624,-0.85
20625,-0.85
20626,-0.86
20627,-0.86
20628,-0.86
20629,-0.86
20630,-0.86
20631,-0.86
20632,-0.87
20633,-0.87
20634,-0.87
20635,-0.88
20636,-0.88
20637,-0.87
20638,-0.87
20639,-0.87
20640,-0.86
20641,-0.86
20642,-0.86
20643,-0.86
20644,-0.87
20645,-0.87
20646,-0.88
20647,-0.88
20648,-0.89
20649,-0.89
20650,-0.89
20651,-0.89
20652,-0.89
20653,-0.89
20654,-0.89
20655,-0.89
20656,-0.89
20657,-0.89
20658,-0.89
20659,-0.89
20660,-0.89
20661,-0.89
20662,-0.89
20663,-0.9
20664,-0.9
20665,-0.91
20666,-0.91
20667,-0.91
20668,-0.91
20669,-0.91
20670,-0.91
20671,-0.91
20672,-0.91
20673,-0.91
20674,-0.91
20675,-0.91
20676,-0.91
20677,-0.91
20678,-0.91
20679,-0.92
20680,-0.92
20681,-0.92
20682,-0.92
20683,-0.92
20684,-0.92
20685,-0.92
20686,-0.93
20687,-0.93
20688,-0.93
20689,-0.93
20690,-0.93
20691,-0.93
20692,-0.93
20693,-0.93
20694,-0.94
20695,-0.94
20696,-0.94
20697,-0.94
20698,-0.93
20699,-0.93
20700,-0.93
20701,-0.93
20702,-0.93
20703,-0.93
20704,-0.94
20705,-0.94
20706,-0.94
20707,-0.94
20708,-0.94
20709,-0.94
20710,-0.95
20711,-0.95
20712,-0.96
20713,-0.96
20714,-0.96
20715,-0.96
20716,-0.95
20717,-0.95
20718,-0.95
20719,-0.94
20720,-0.94
20721,-0.94
20722,-0.94
20723,-0.94
20724,-0.94
20725,-0.94
20726,-0.94
20727,-0.94
20728,-0.94
20729,-0.94
20730,-0.94
20731,-0.94
20732,-0.95
20733,-0.95
20734,-0.95
20735,-0.95
20736,-0.95
20737,-0.95
20738,-0.95
20739,-0.95
20740,-0.95
20741,-0.95
20742,-0.95
20743,-0.96
20744,-0.96
20745,-0.96
20746,-0.96
20747,-0.96
20748,-0.96
20749,-0.96
20750,-0.96
20751,-0.96
20752,-0.96
20753,-0.96
20754,-0.96
20755,-0.96
20756,-0.96
20757,-0.96
20758,-0.96
20759,-0.97
20760,-0.97
20761,-0.97
20762,-0.97
20763,-0.97
20764,-0.97
20765,-0.97
20766,-0.97
20767,-0.97
20768,-0.98
20769,-0.98
20770,-0.98
20771,-0.98
20772,-0.98
20773,-0.98
20774,-0.98
20775,-0.98
20776,-0.98
20777,-0.97
20778,-0.97
20779,-0.96
20780,-0.96
20781,-0.96
20782,-0.96
20783,-0.97
20784,-0.97
20785,-0.98
20786,-0.98
20787,-0.98
20788,-0.98
20789,-0.98
20790,-0.98
20791,-0.98
20792,-0.98
20793,-0.98
20794,-0.98
20795,-0.98
20796,-0.98
20797,-0.98
20798,-0.98
20799,-0.98
20800,-0.98
20801,-0.98
20802,-0.98
20803,-0.98
20804,-0.98
20805,-0.98
20806,-0.98
20807,-0.97
20808,-0.97
20809,-0.98
20810,-0.98
20811,-0.98
20812,-0.98
20813,-0.98
20814,-0.98
20815,-0.98
20816,-0.98
20817,-0.98
20818,-0.98
20819,-0.98
20820,-0.98
20821,-0.98
20822,-0.98
20823,-0.98
20824,-0.98
20825,-0.98
20826,-0.98
20827,-0.98
20828,-0.98
20829,-0.98
20830,-0.98
20831,-0.98
20832,-0.98
20833,-0.98
20834,-0.98
20835,-0.98
20836,-0.98
20837,-0.98
20838,-0.98
20839,-0.98
20840,-0.98
20841,-0.98
20842,-0.98
20843,-0.98
20844,-0.98
20845,-0.98
20846,-0.98
20847,-0.98
20848,-0.98
20849,-0.98
20850,-0.98
20851,-0.98
20852,-0.98
20853,-0.98
20854,-0.99
20855,-0.99
20856,-0.99
20857,-1
20858,-1
20859,-0.99
20860,-0.99
20861,-0.99
20862,-0.99
20863,-0.99
20864,-0.99
20865,-0.98
20866,-0.98
20867,-0.98
20868,-0.98
20869,-0.98
20870,-0.98
20871,-0.98
20872,-0.98
20873,-0.98
20874,-0.98
20875,-0.99
20876,-0.99
20877,-0.98
20878,-0.99
20879,-0.99
20880,-0.99
20881,-0.99
20882,-0.99
20883,-0.99
20884,-0.99
20885,-0.99
20886,-0.99
20887,-0.99
20888,-0.99
20889,-0.99
20890,-0.98
20891,-0.98
20892,-0.98
20893,-0.98
20894,-0.98
20895,-0.98
20896,-0.98
20897,-0.98
20898,-0.98
20899,-0.98
20900,-0.98
20901,-0.98
20902,-0.99
20903,-0.99
20904,-0.99
20905,-0.99
20906,-0.99
20907,-1
20908,-1
20909,-1.01
20910,-1.01
20911,-1.02
20912,-1.01
20913,-1.01
20914,-1.01
20915,-1.01
20916,-1.01
20917,-1.01
20918,-1
20919,-1
20920,-1
20921,-1
20922,-0.99
20923,-0.99
20924,-1
20925,-1
20926,-1
20927,-1.01
20928,-1.01
20929,-1.01
20930,-1.01
20931,-1.01
20932,-1.01
20933,-1.01
20934,-1.01
20935,-1.01
20936,-1
20937,-1
20938,-0.99
20939,-0.99
20940,-0.99
20941,-0.99
20942,-1
20943,-1
20944,-1.01
20945,-1.01
20946,-1.01
20947,-1.01
20948,-1.01
20949,-1
20950,-1
20951,-1
20952,-1
20953,-1.01
20954,-1.01
20955,-1.01
20956,-1.01
20957,-1.01
20958,-1.01
20959,-1.01
20960,-1.01
20961,-1.01
20962,-1.01
20963,-1
20964,-1
20965,-1
20966,-1
20967,-1
20968,-1
20969,-1
20970,-1.01
20971,-1.01
20972,-1.01
20973,-1.01
20974,-1.01
20975,-1.01
20976,-1.01
20977,-1.01
20978,-1.01
20979,-1.01
20980,-1.01
20981,-1.01
20982,-1
20983,-1
20984,-1
20985,-0.99
20986,-0.99
20987,-1
20988,-1
20989,-1
20990,-1.01
20991,-1.01
20992,-1
20993,-1
20994,-1
20995,-0.99
20996,-0.99
20997,-0.99
20998,-0.99
20999,-0.99
21000,-0.99
21001,-0.99
21002,-0.98
21003,-0.98
21004,-0.98
21005,-0.98
21006,-0.98
21007,-0.99
21008,-0.99
21009,-0.99
21010,-0.99
21011,-0.99
21012,-0.99
21013,-0.99
21014,-0.98
21015,-0.97
21016,-0.96
21017,-0.95
21018,-0.94
21019,-0.93
21020,-0.92
21021,-0.92
21022,-0.91
21023,-0.91
21024,-0.91
21025,-0.91
21026,-0.91
21027,-0.91
21028,-0.91
21029,-0.91
21030,-0.9
21031,-0.89
21032,-0.89
21033,-0.89
21034,-0.89
21035,-0.89
21036,-0.89
21037,-0.89
21038,-0.89
21039,-0.89
21040,-0.9
21041,-0.9
21042,-0.9
21043,-0.9
21044,-0.9
21045,-0.9
21046,-0.89
21047,-0.89
21048,-0.89
21049,-0.89
21050,-0.89
21051,-0.89
21052,-0.89
21053,-0.88
21054,-0.88
21055,-0.87
21056,-0.87
21057,-0.87
21058,-0.87
21059,-0.88
21060,-0.88
21061,-0.88
21062,-0.89
21063,-0.89
21064,-0.89
21065,-0.89
21066,-0.89
21067,-0.89
21068,-0.89
21069,-0.89
21070,-0.89
21071,-0.89
21072,-0.89
21073,-0.89
21074,-0.89
21075,-0.89
21076,-0.89
21077,-0.89
21078,-0.89
21079,-0.89
21080,-0.89
21081,-0.89
21082,-0.89
21083,-0.89
21084,-0.89
21085,-0.89
21086,-0.89
21087,-0.89
21088,-0.89
21089,-0.89
21090,-0.88
21091,-0.88
21092,-0.88
21093,-0.88
21094,-0.87
21095,-0.87
21096,-0.87
21097,-0.86
21098,-0.86
21099,-0.86
21100,-0.86
21101,-0.86
21102,-0.86
21103,-0.86
21104,-0.86
21105,-0.86
21106,-0.86
21107,-0.86
21108,-0.86
21109,-0.86
21110,-0.86
21111,-0.86
21112,-0.86
21113,-0.87
21114,-0.87
21115,-0.87
21116,-0.87
21117,-0.88
21118,-0.88
21119,-0.88
21120,-0.88
21121,-0.88
21122,-0.87
21123,-0.87
21124,-0.87
21125,-0.87
21126,-0.86
21127,-0.86
21128,-0.86
21129,-0.86
21130,-0.86
21131,-0.87
21132,-0.87
21133,-0.87
21134,-0.87
21135,-0.88
21136,-0.88
21137,-0.88
21138,-0.88
21139,-0.88
21140,-0.88
21141,-0.88
21142,-0.88
21143,-0.88
21144,-0.88
21145,-0.89
21146,-0.89
21147,-0.89
21148,-0.89
21149,-0.89
21150,-0.89
21151,-0.89
21152,-0.89
21153,-0.89
21154,-0.89
21155,-0.89
21156,-0.89
21157,-0.89
21158,-0.89
21159,-0.89
21160,-0.89
21161,-0.89
21162,-0.89
21163,-0.89
21164,-0.89
21165,-0.89
21166,-0.89
21167,-0.89
21168,-0.89
21169,-0.9
21170,-0.9
21171,-0.91
21172,-0.91
21173,-0.91
21174,-0.91
21175,-0.91
21176,-0.9
21177,-0.9
21178,-0.89
21179,-0.9
21180,-0.9
21181,-0.9
21182,-0.91
21183,-0.91
21184,-0.91
21185,-0.91
21186,-0.91
21187,-0.91
21188,-0.91
21189,-0.91
21190,-0.91
21191,-0.91
21192,-0.91
21193,-0.91
21194,-0.91
21195,-0.92
21196,-0.92
21197,-0.93
21198,-0.94
21199,-0.95
21200,-0.96
21201,-0.96
21202,-0.96
21203,-0.96
21204,-0.96
21205,-0.96
21206,-0.96
21207,-0.96
21208,-0.96
21209,-0.96
21210,-0.96
21211,-0.96
21212,-0.95
21213,-0.95
21214,-0.96
21215,-0.96
21216,-0.96
21217,-0.96
21218,-0.96
21219,-0.96
21220,-0.96
21221,-0.96
21222,-0.96
21223,-0.96
21224,-0.96
21225,-0.96
21226,-0.96
21227,-0.96
21228,-0.96
21229,-0.96
21230,-0.96
21231,-0.96
21232,-0.97
21233,-0.97
21234,-0.97
21235,-0.98
21236,-0.98
21237,-0.98
21238,-0.97
21239,-0.97
21240,-0.97
21241,-0.97
21242,-0.97
21243,-0.97
21244,-0.97
21245,-0.98
21246,-0.98
21247,-0.98
21248,-0.98
21249,-0.99
21250,-0.99
21251,-0.99
21252,-0.99
21253,-0.99
21254,-0.99
21255,-0.99
21256,-0.99
21257,-0.98
21258,-0.98
21259,-0.98
21260,-0.98
21261,-0.98
21262,-0.98
21263,-0.99
21264,-0.99
21265,-0.99
21266,-0.99
21267,-0.99
21268,-0.99
21269,-0.99
21270,-0.99
21271,-0.99
21272,-0.99
21273,-0.99
21274,-0.99
21275,-0.99
21276,-0.99
21277,-1
21278,-1
21279,-1.01
21280,-1.01
21281,-1.01
21282,-1.01
21283,-1.01
21284,-1.01
21285,-1
21286,-1
21287,-1
21288,-1
21289,-1
21290,-1
21291,-1
21292,-1.01
21293,-1
21294,-1.01
21295,-1.01
21296,-1.01
21297,-1.01
21298,-1.01
21299,-1.01
21300,-1.01
21301,-1
21302,-1
21303,-1
21304,-1
21305,-1
21306,-1.01
21307,-1.01
21308,-1.01
21309,-1.01
21310,-1.01
21311,-1.01
21312,-1.01
21313,-1.01
21314,-1.02
21315,-1.02
21316,-1.02
21317,-1.02
21318,-1.01
21319,-1.01
21320,-1.01
21321,-1.01
21322,-1.01
21323,-1.01
21324,-1.01
21325,-1.01
21326,-1.01
21327,-1.01
21328,-1.01
21329,-1.01
21330,-1.01
21331,-1.01
21332,-1.01
21333,-1.01
21334,-1.01
21335,-1.01
21336,-1.01
21337,-1.01
21338,-1.01
21339,-1.01
21340,-1.01
21341,-1.01
21342,-1.01
21343,-1.01
21344,-1.01
21345,-1.01
21346,-1.01
21347,-1.01
21348,-1.01
21349,-1.01
21350,-1.01
21351,-1.02
21352,-1.02
21353,-1.03
21354,-1.03
21355,-1.03
21356,-1.03
21357,-1.03
21358,-1.03
21359,-1.03
21360,-1.02
21361,-1.02
21362,-1.02
21363,-1.01
21364,-1.01
21365,-1.01
21366,-1.01
21367,-1.01
21368,-1.02
21369,-1.02
21370,-1.03
21371,-1.03
21372,-1.03
21373,-1.03
21374,-1.03
21375,-1.03
21376,-1.03
21377,-1.03
21378,-1.02
21379,-1.03
21380,-1.03
21381,-1.03
21382,-1.03
21383,-1.03
21384,-1.03
21385,-1.03
21386,-1.03
21387,-1.03
21388,-1.03
21389,-1.02
21390,-1.02
21391,-1.01
21392,-1.01
21393,-1.01
21394,-1.01
21395,-1.01
21396,-1.01
21397,-1.01
21398,-1.01
21399,-1.01
21400,-1.01
21401,-1.01
21402,-1.01
21403,-1.02
21404,-1.02
21405,-1.03
21406,-1.03
21407,-1.03
21408,-1.03
21409,-1.03
21410,-1.03
21411,-1.02
21412,-1.02
21413,-1.02
21414,-1.02
21415,-1.02
21416,-1.02
21417,-1.02
21418,-1.02
21419,-1.02
21420,-1.03
21421,-1.03
21422,-1.02
21423,-1.02
21424,-1.01
21425,-1.01
21426,-1.01
21427,-1.01
21428,-1.01
21429,-1.01
21430,-1.01
21431,-1.01
21432,-1.01
21433,-1.01
21434,-1.01
21435,-1.02
21436,-1.02
21437,-1.03
21438,-1.03
21439,-1.03
21440,-1.03
21441,-1.03
21442,-1.03
21443,-1.02
21444,-1.01
21445,-1.01
21446,-1.01
21447,-1.01
21448,-1.01
21449,-1.01
21450,-1.01
21451,-1.01
21452,-1.01
21453,-1.01
21454,-1.01
21455,-1.01
21456,-1.01
21457,-1.02
21458,-1.02
21459,-1.02
21460,-1.03
21461,-1.03
21462,-1.03
21463,-1.03
21464,-1.03
21465,-1.03
21466,-1.03
21467,-1.03
21468,-1.03
21469,-1.03
21470,-1.03
21471,-1.04
21472,-1.04
21473,-1.04
21474,-1.04
21475,-1.03
21476,-1.03
21477,-1.03
21478,-1.03
21479,-1.03
21480,-1.03
21481,-1.03
21482,-1.03
21483,-1.03
21484,-1.03
21485,-1.03
21486,-1.04
21487,-1.04
21488,-1.04
21489,-1.04
21490,-1.04
21491,-1.04
21492,-1.03
21493,-1.03
21494,-1.03
21495,-1.03
21496,-1.03
21497,-1.03
21498,-1.04
21499,-1.04
21500,-1.04
21501,-1.04
21502,-1.03
21503,-1.03
21504,-1.03
21505,-1.03
21506,-1.03
21507,-1.03
21508,-1.04
21509,-1.04
21510,-1.04
21511,-1.04
21512,-1.04
21513,-1.04
21514,-1.03
21515,-1.03
21516,-1.03
21517,-1.03
21518,-1.03
21519,-1.03
21520,-1.03
21521,-1.03
21522,-1.02
21523,-1.02
21524,-1.02
21525,-1.02
21526,-1.02
21527,-1.02
21528,-1.02
21529,-1.03
21530,-1.03
21531,-1.03
21532,-1.03
21533,-1.02
21534,-1.02
21535,-1.01
21536,-1.01
21537,-1.01
21538,-1.01
21539,-1.01
21540,-1
21541,-1
21542,-1
21543,-0.99
21544,-0.99
21545,-0.98
21546,-0.98
21547,-0.98
21548,-0.97
21549,-0.97
21550,-0.96
21551,-0.94
21552,-0.93
21553,-0.92
21554,-0.91
21555,-0.9
21556,-0.89
21557,-0.88
21558,-0.87
21559,-0.85
21560,-0.83
21561,-0.82
21562,-0.8
21563,-0.78
21564,-0.76
21565,-0.74
21566,-0.72
21567,-0.7
21568,-0.68
21569,-0.67
21570,-0.65
21571,-0.63
21572,-0.61
21573,-0.6
21574,-0.57
21575,-0.56
21576,-0.52
21577,-0.5
21578,-0.46
21579,-0.44
21580,-0.4
21581,-0.38
21582,-0.34
21583,-0.32
21584,-0.29
21585,-0.27
21586,-0.24
21587,-0.22
21588,-0.18
21589,-0.16
21590,-0.13
21591,-0.11
21592,-0.08
21593,-0.05
21594,-0.02
21595,0
21596,0.03
21597,0.05
21598,0.07
21599,0.09
21600,0.12
21601,0.14
21602,0.18
21603,0.2
21604,0.23
21605,0.26
21606,0.29
21607,0.31
21608,0.34
21609,0.36
21610,0.39
21611,0.41
21612,0.44
21613,0.46
21614,0.48
21615,0.5
21616,0.52
21617,0.54
21618,0.56
21619,0.58
21620,0.6
21621,0.61
21622,0.63
21623,0.64
21624,0.65
21625,0.66
21626,0.69
21627,0.7
21628,0.72
21629,0.74
21630,0.76
21631,0.77
21632,0.79
21633,0.8
21634,0.81
21635,0.82
21636,0.84
21637,0.85
21638,0.88
21639,0.89
21640,0.91
21641,0.92
21642,0.94
21643,0.95
21644,0.97
21645,0.98
21646,0.99
21647,1
21648,1.01
21649,1.02
21650,1.04
21651,1.05
21652,1.06
21653,1.07
21654,1.08
21655,1.09
21656,1.11
21657,1.12
21658,1.13
21659,1.14
21660,1.15
21661,1.15
21662,1.16
21663,1.17
21664,1.18
21665,1.19
21666,1.2
21667,1.21
21668,1.22
21669,1.22
21670,1.23
21671,1.24
21672,1.25
21673,1.26
21674,1.27
21675,1.28
21676,1.29
21677,1.29
21678,1.3
21679,1.3
21680,1.31
21681,1.32
21682,1.33
21683,1.34
21684,1.35
21685,1.36
21686,1.37
21687,1.38
21688,1.38
21689,1.39
21690,1.4
21691,1.4
21692,1.41
21693,1.41
21694,1.42
21695,1.42
21696,1.43
21697,1.43
21698,1.43
21699,1.43
21700,1.43
21701,1.43
21702,1.43
21703,1.43
21704,1.44
21705,1.44
21706,1.44
21707,1.44
21708,1.45
21709,1.45
21710,1.45
21711,1.45
21712,1.45
21713,1.45
21714,1.45
21715,1.44
21716,1.44
21717,1.43
21718,1.43
21719,1.43
21720,1.43
21721,1.43
21722,1.43
21723,1.43
21724,1.43
21725,1.43
21726,1.43
21727,1.43
21728,1.43
21729,1.43
21730,1.43
21731,1.42
21732,1.42
21733,1.41
21734,1.41
21735,1.4
21736,1.39
21737,1.38
21738,1.37
21739,1.37
21740,1.36
21741,1.35
21742,1.35
21743,1.34
21744,1.34
21745,1.33
21746,1.33
21747,1.33
21748,1.32
21749,1.31
21750,1.3
21751,1.29
21752,1.28
21753,1.27
21754,1.26
21755,1.26
21756,1.25
21757,1.25
21758,1.24
21759,1.24
21760,1.23
21761,1.22
21762,1.21
21763,1.19
21764,1.18
21765,1.17
21766,1.16
21767,1.15
21768,1.14
21769,1.13
21770,1.12
21771,1.11
21772,1.1
21773,1.1
21774,1.09
21775,1.08
21776,1.08
21777,1.07
21778,1.06
21779,1.05
21780,1.04
21781,1.03
21782,1.01
21783,1
21784,0.99
21785,0.98
21786,0.97
21787,0.97
21788,0.96
21789,0.95
21790,0.94
21791,0.93
21792,0.92
21793,0.91
21794,0.9
21795,0.88
21796,0.87
21797,0.86
21798,0.85
21799,0.83
21800,0.82
21801,0.8
21802,0.79
21803,0.78
21804,0.78
21805,0.77
21806,0.77
21807,0.76
21808,0.75
21809,0.73
21810,0.72
21811,0.71
21812,0.7
21813,0.68
21814,0.67
21815,0.66
21816,0.65
21817,0.64
21818,0.64
21819,0.63
21820,0.62
21821,0.61
21822,0.6
21823,0.59
21824,0.59
21825,0.58
21826,0.58
21827,0.57
21828,0.57
21829,0.56
21830,0.55
21831,0.54
21832,0.52
21833,0.51
21834,0.5
21835,0.49
21836,0.48
21837,0.46
21838,0.45
21839,0.44
21840,0.43
21841,0.41
21842,0.41
21843,0.4
21844,0.39
21845,0.37
21846,0.36
21847,0.35
21848,0.33
21849,0.32
21850,0.31
21851,0.3
21852,0.29
21853,0.28
21854,0.27
21855,0.27
21856,0.26
21857,0.25
21858,0.24
21859,0.23
21860,0.22
21861,0.21
21862,0.19
21863,0.18
21864,0.18
21865,0.16
21866,0.15
21867,0.13
21868,0.12
21869,0.11
21870,0.1
21871,0.09
21872,0.09
21873,0.08
21874,0.08
21875,0.07
21876,0.05
21877,0.04
21878,0.03
21879,0.01
21880,0.01
21881,0
21882,-0.01
21883,-0.02
21884,-0.03
21885,-0.04
21886,-0.05
21887,-0.07
21888,-0.08
21889,-0.09
21890,-0.09
21891,-0.1
21892,-0.11
21893,-0.11
21894,-0.12
21895,-0.13
21896,-0.14
21897,-0.15
21898,-0.16
21899,-0.17
21900,-0.17
21901,-0.18
21902,-0.19
21903,-0.2
21904,-0.21
21905,-0.22
21906,-0.22
21907,-0.23
21908,-0.24
21909,-0.25
21910,-0.26
21911,-0.27
21912,-0.28
21913,-0.29
21914,-0.29
21915,-0.3
21916,-0.31
21917,-0.32
21918,-0.33
21919,-0.34
21920,-0.34
21921,-0.35
21922,-0.35
21923,-0.36
21924,-0.37
21925,-0.38
21926,-0.38
21927,-0.4
21928,-0.4
21929,-0.42
21930,-0.42
21931,-0.44
21932,-0.44
21933,-0.45
21934,-0.46
21935,-0.47
21936,-0.47
21937,-0.48
21938,-0.48
21939,-0.49
21940,-0.49
21941,-0.5
21942,-0.5
21943,-0.51
21944,-0.51
21945,-0.52
21946,-0.53
21947,-0.53
21948,-0.54
21949,-0.55
21950,-0.55
21951,-0.56
21952,-0.57
21953,-0.58
21954,-0.58
21955,-0.59
21956,-0.59
21957,-0.59
21958,-0.59
21959,-0.6
21960,-0.6
21961,-0.61
21962,-0.62
21963,-0.64
21964,-0.64
21965,-0.65
21966,-0.65
21967,-0.65
21968,-0.66
21969,-0.66
21970,-0.66
21971,-0.66
21972,-0.67
21973,-0.67
21974,-0.68
21975,-0.68
21976,-0.69
21977,-0.69
21978,-0.7
21979,-0.7
21980,-0.71
21981,-0.71
21982,-0.72
